1.0	153.0	145.0	0.0	178.0	8.0	1000.0	822.0	28.0	23409.0	22185.0	0.0	27234.0	1224.0	153000.0	125766.0	4284.0	21025.0	0.0	25810.0	1160.0	145000.0	119190.0	4060.0	0.0	0.0	0.0	0.0	0.0	0.0	31684.0	1424.0	178000.0	146316.0	4984.0	64.0	8000.0	6576.0	224.0	1000000.0	822000.0	28000.0	675684.0	23016.0	784.0	3581577.0	3394305.0	0.0	4166802.0	187272.0	23409000.0	19242198.0	655452.0	3216825.0	0.0	3948930.0	177480.0	22185000.0	18236070.0	621180.0	0.0	0.0	0.0	0.0	0.0	0.0	4847652.0	217872.0	27234000.0	22386348.0	762552.0	9792.0	1224000.0	1006128.0	34272.0	153000000.0	125766000.0	4284000.0	103379652.0	3521448.0	119952.0	3048625.0	0.0	3742450.0	168200.0	21025000.0	17282550.0	588700.0	0.0	0.0	0.0	0.0	0.0	0.0	4594180.0	206480.0	25810000.0	21215820.0	722680.0	9280.0	1160000.0	953520.0	32480.0	145000000.0	119190000.0	4060000.0	97974180.0	3337320.0	113680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5639752.0	253472.0	31684000.0	26044248.0	887152.0	11392.0	1424000.0	1170528.0	39872.0	178000000.0	146316000.0	4984000.0	120271752.0	4096848.0	139552.0	512.0	64000.0	52608.0	1792.0	8000000.0	6576000.0	224000.0	5405472.0	184128.0	6272.0	1000000000.0	822000000.0	28000000.0	675684000.0	23016000.0	784000.0	555412248.0	18919152.0	644448.0	21952.0	0.32165094574030556	0.9938919810238954	0.0	-0.07069209833337335	-0.9055783620066239	0.21918997428281808	0.14966857929814467	0.7331903200732921	6.0369526024136295	5.983606621708336	1.0	6.187385805840755	3.1972245773362196	7.90875477931522	7.71295620067707	4.367295829986475
1.0	213.7	0.0	174.7	154.8	10.2	1053.5	776.4	3.0	45667.689999999995	0.0	37333.38999999999	33080.76	2179.74	225132.94999999998	165916.68	641.0999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30520.089999999997	27043.56	1781.9399999999998	184046.44999999998	135637.08	524.0999999999999	23963.040000000005	1578.96	163081.80000000002	120186.72	464.40000000000003	104.03999999999999	10745.699999999999	7919.279999999999	30.599999999999998	1109862.25	817937.4	3160.5	602796.96	2329.2	9.0	9759185.352999998	0.0	7978145.442999998	7069358.4120000005	465810.4379999999	48110911.41499999	35456394.515999995	137003.06999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6522143.232999999	5779208.772	380800.5779999999	39330726.364999995	28985643.995999996	112000.16999999997	5120901.648000001	337423.752	34850580.660000004	25683902.064	99242.28	22233.347999999998	2296356.09	1692350.1359999997	6539.219999999999	237177562.825	174793222.38	675398.85	128817710.35199998	497750.0399999999	1923.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5331859.722999999	4724509.932	311304.91799999995	32152914.814999994	23695797.875999995	91560.26999999997	4186343.0880000005	275844.312	28490390.46	20996619.983999997	81130.68000000001	18175.787999999997	1877273.7899999996	1383498.2159999998	5345.82	193892935.075	142893663.78	552139.35	105308628.91199999	406911.23999999993	1572.3	3709478.592000001	244423.00800000003	25245062.640000004	18604904.256	71889.12000000001	16105.392	1663434.3599999999	1225904.544	4736.88	171806676.3	126616709.52000001	489245.4	93312969.408	360560.16	1393.2	1061.2079999999999	109606.13999999998	80776.65599999999	312.11999999999995	11320594.95	8342961.4799999995	32237.1	6148528.992	23757.839999999997	91.8	1169239880.375	861697050.9	3329586.75	635046597.36	2453812.1999999997	9481.5	468011559.74399996	1808390.88	6987.599999999999	27.0	0.21344382325839553	0.0	0.5192500115887194	-0.5275489169487662	-0.7283607678315958	0.05775832649910849	-0.9579710321208714	0.4121184852417566	6.369241704884735	1.0	6.168777995193051	6.048573133436648	3.4159137783010487	7.96082199991883	7.655955018418123	2.386294361119891
1.0	339.0	0.0	0.0	197.0	0.0	968.0	781.0	365.0	114921.0	0.0	0.0	66783.0	0.0	328152.0	264759.0	123735.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38809.0	0.0	190696.0	153857.0	71905.0	0.0	0.0	0.0	0.0	937024.0	756008.0	353320.0	609961.0	285065.0	133225.0	38958219.0	0.0	0.0	22639437.0	0.0	111243528.0	89753301.0	41946165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13156251.0	0.0	64645944.0	52157523.0	24375795.0	0.0	0.0	0.0	0.0	317651136.0	256286712.0	119775480.0	206776779.0	96637035.0	45163275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7645373.0	0.0	37567112.0	30309829.0	14165285.0	0.0	0.0	0.0	0.0	184593728.0	148933576.0	69604040.0	120162317.0	56157805.0	26245325.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	907039232.0	731815744.0	342013760.0	590442248.0	275942920.0	128961800.0	476379541.0	222635765.0	104048725.0	48627125.0	-0.7681967679707804	0.0	0.0	0.37146007709824136	0.0	0.9201205097060972	-0.587624284519192	0.9880176706221142	6.8289456176102075	1.0	1.0	6.288267030694535	1.0	7.876264611890766	7.661854740545311	6.902633333401366
1.0	143.0	169.4	142.7	190.7	8.4	967.4	643.5	28.0	20449.0	24224.2	20406.1	27270.1	1201.2	138338.19999999998	92020.5	4004.0	28696.36	24173.379999999997	32304.579999999998	1422.96	163877.56	109008.90000000001	4743.2	20363.289999999997	27212.889999999996	1198.68	138047.97999999998	91827.45	3995.5999999999995	36366.49	1601.8799999999999	184483.18	122715.45	5339.599999999999	70.56	8126.16	5405.400000000001	235.20000000000002	935862.76	622521.9	27087.2	414092.25	18018.0	784.0	2924207.0	3464060.6	2918072.3	3899624.3	171771.6	19782362.599999998	13158931.5	572572.0	4103579.48	3456793.34	4619554.9399999995	203483.28	23434491.08	15588272.700000001	678277.6	2911950.4699999997	3891443.2699999996	171411.24000000002	19740861.139999997	13131325.35	571370.7999999999	5200408.069999999	229068.84	26381094.74	17548309.349999998	763562.7999999999	10090.08	1162040.88	772972.2000000001	33633.600000000006	133828374.68	89020631.7	3873469.6	59215191.75	2576574.0	112112.0	4861163.384000001	4094970.5719999997	5472395.852	241049.42400000003	27760858.664	18466107.660000004	803498.08	3449541.3259999994	4609863.566	203056.39200000002	23385327.812	15555570.03	676854.6399999999	6160483.4059999995	271358.472	31251450.692	20787997.23	904528.24	11952.864000000001	1376571.504	915674.7600000001	39842.880000000005	158535151.544	105455209.86000001	4588571.680000001	70147227.15	3052249.2	132809.6	2905841.4829999995	3883279.402999999	171051.636	19699446.745999996	13103777.114999998	570172.1199999999	5189498.123	228588.27599999995	26325749.786	17511494.715	761960.9199999998	10068.912	1159603.032	771350.5800000001	33563.04	133547615.852	88833875.13	3865343.44	59090964.074999996	2571168.5999999996	111876.79999999999	6935089.642999999	305478.51599999995	35180942.426	23401836.314999998	1018261.7199999999	13455.792	1549658.7119999998	1030809.78	44852.64	178469028.332	118714926.33	5165529.04	78967392.07499999	3436032.5999999996	149508.8	592.7040000000001	68259.744	45405.36000000001	1975.6800000000003	7861247.184	5229183.96	227532.48	3478374.9000000004	151351.2	6585.6	905353634.0239999	602227686.0600001	26204157.28	400592842.65	17430613.2	758441.6	266468362.875	11594583.0	504504.0	21952.0	0.9851410837124249	-0.6728169374098715	0.7469075945767649	0.32417267729248056	0.06720807252547846	-0.5904464652501445	0.9999622801448254	0.7331903200732921	5.969813299576001	6.138148614395216	5.967727793084979	6.255931650051599	3.2407096892759584	7.875645225063903	7.468474822379242	4.367295829986475
1.0	148.1	0.0	136.6	158.1	16.1	1001.8	830.1	28.0	21933.609999999997	0.0	20230.46	23414.609999999997	2384.4100000000003	148366.58	122937.81	4146.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18659.559999999998	21596.46	2199.26	136845.87999999998	113391.66	3824.7999999999997	24995.609999999997	2545.4100000000003	158384.58	131238.81	4426.8	259.21000000000004	16128.980000000001	13364.610000000002	450.80000000000007	1003603.2399999999	831594.1799999999	28050.399999999998	689066.01	23242.8	784.0	3248367.6409999994	0.0	2996131.1259999997	3467703.7409999995	353131.12100000004	21973090.497999996	18207089.661	614141.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2763480.8359999997	3198435.726	325710.406	20266874.827999994	16793304.846	566452.8799999999	3701849.8409999995	376975.221	23456756.297999997	19436467.761	655609.08	38389.001000000004	2388701.938	1979298.7410000004	66763.48000000001	148633639.84399998	123159098.05799998	4154264.2399999993	102050676.081	3442258.6799999997	116110.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2548895.8959999997	2950076.4359999998	300418.916	18693147.207999997	15489300.756	522467.67999999993	3414400.3259999994	347703.00600000005	21635333.628	17927221.446	604700.88	35408.086	2203218.668	1825605.7260000003	61579.280000000006	137092202.584	113595764.98799999	3831684.6399999997	94126416.96599999	3174966.48	107094.4	3951805.940999999	402429.32100000005	25040602.097999997	20748855.860999998	699877.08	40981.101	2549991.738	2112944.8410000005	71271.48000000001	158669672.244	131475039.85799998	4434768.239999999	108941336.181	3674686.6799999997	123950.4	4173.281000000001	259676.57800000004	215170.22100000005	7257.880000000002	16158012.163999999	13388666.298	451611.44	11093962.761000002	374209.08	12622.400000000001	1005409725.8319998	833091049.5239999	28100890.719999995	690306328.818	23284637.04	785411.2	571993694.901	19293848.28	650798.4	21952.0	-0.9724303422186813	0.0	0.9842278724357774	0.08040380701017197	-0.9231172983963596	0.8930908703677279	0.8321504449049395	0.7331903200732921	6.004617221770693	1.0	5.924350925499243	6.069532935343741	3.8390784635086144	7.910551366284138	7.7227501245589805	4.367295829986475
1.0	166.8	250.2	0.0	203.5	0.0	975.6	692.6	7.0	27822.240000000005	41733.36	0.0	33943.8	0.0	162730.08000000002	115525.68000000001	1167.6000000000001	62600.03999999999	0.0	50915.7	0.0	244095.12	173288.52	1751.3999999999999	0.0	0.0	0.0	0.0	0.0	0.0	41412.25	0.0	198534.6	140944.1	1424.5	0.0	0.0	0.0	0.0	951795.3600000001	675700.56	6829.2	479694.76	4848.2	49.0	4640749.632000001	6961124.448000001	0.0	5661825.840000001	0.0	27143377.344000004	19269683.424000002	194755.68000000002	10441686.672	0.0	8492738.76	0.0	40715066.016	28904525.136	292133.52	0.0	0.0	0.0	0.0	0.0	0.0	6907563.300000001	0.0	33115571.280000005	23509475.880000003	237606.6	0.0	0.0	0.0	0.0	158759466.04800004	112706853.40800002	1139110.56	80013085.96800001	808679.76	8173.200000000001	15662530.007999998	0.0	12739108.139999999	0.0	61072599.024	43356787.703999996	438200.27999999997	0.0	0.0	0.0	0.0	0.0	0.0	10361344.95	0.0	49673356.92	35264213.82	356409.89999999997	0.0	0.0	0.0	0.0	238139199.07200003	169060280.11200002	1708665.8399999999	120019628.95199999	1213019.64	12259.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8427392.875	0.0	40401791.1	28682124.35	289885.75	0.0	0.0	0.0	0.0	193690355.76000002	137505063.96	1389742.2	97617883.66	986608.7	9971.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	928571553.2160001	659213466.3360001	6662567.52	467990207.856	4729903.92	47804.4	332236590.776	3357863.32	33937.4	343.0	-0.7750334828872567	0.23832832071600277	0.0	0.8578263326903741	0.0	-0.9185327997920184	-0.9346437870308457	0.836655638536056	6.122772794033106	6.526249434594043	1.0	6.320567975482857	1.0	7.88407715162756	7.541895425466332	3.0794415416798357
1.0	262.0	111.0	86.0	195.0	5.0	895.0	733.0	28.0	68644.0	29082.0	22532.0	51090.0	1310.0	234490.0	192046.0	7336.0	12321.0	9546.0	21645.0	555.0	99345.0	81363.0	3108.0	7396.0	16770.0	430.0	76970.0	63038.0	2408.0	38025.0	975.0	174525.0	142935.0	5460.0	25.0	4475.0	3665.0	140.0	801025.0	656035.0	25060.0	537289.0	20524.0	784.0	17984728.0	7619484.0	5903384.0	13385580.0	343220.0	61436380.0	50316052.0	1922032.0	3228102.0	2501052.0	5670990.0	145410.0	26028390.0	21317106.0	814296.0	1937752.0	4393740.0	112660.0	20166140.0	16515956.0	630896.0	9962550.0	255450.0	45725550.0	37448970.0	1430520.0	6550.0	1172450.0	960230.0	36680.0	209868550.0	171881170.0	6565720.0	140769718.0	5377288.0	205408.0	1367631.0	1059606.0	2402595.0	61605.0	11027295.0	9031293.0	344988.0	820956.0	1861470.0	47730.0	8543670.0	6997218.0	267288.0	4220775.0	108225.0	19372275.0	15865785.0	606060.0	2775.0	496725.0	406815.0	15540.0	88913775.0	72819885.0	2781660.0	59639079.0	2278164.0	87024.0	636056.0	1442220.0	36980.0	6619420.0	5421268.0	207088.0	3270150.0	83850.0	15009150.0	12292410.0	469560.0	2150.0	384850.0	315190.0	12040.0	68888150.0	56419010.0	2155160.0	46206854.0	1765064.0	67424.0	7414875.0	190125.0	34032375.0	27872325.0	1064700.0	4875.0	872625.0	714675.0	27300.0	156199875.0	127926825.0	4886700.0	104771355.0	4002180.0	152880.0	125.0	22375.0	18325.0	700.0	4005125.0	3280175.0	125300.0	2686445.0	102620.0	3920.0	716917375.0	587151325.0	22428700.0	480873655.0	18368980.0	701680.0	393832837.0	15044092.0	574672.0	21952.0	0.5661573337391944	-0.008821166113885877	0.37963562682930313	0.616087948358266	0.6502878401571169	0.8731944760707829	-0.11460514124290583	0.7331903200732921	6.572154032177765	5.718498871295094	5.465908118654584	6.278114659230517	2.791759469228055	7.79794041297493	7.598509028614515	4.367295829986475
1.0	165.0	128.5	132.1	175.1	8.1	1005.8	746.6	3.0	27225.0	21202.5	21796.5	28891.5	1336.5	165957.0	123189.0	495.0	16512.25	16974.85	22500.35	1040.85	129245.29999999999	95938.1	385.5	17450.41	23130.71	1070.01	132866.18	98625.86	396.29999999999995	30660.01	1418.31	176115.58	130729.66	525.3	65.61	8146.98	6047.46	24.299999999999997	1011633.6399999999	750930.28	3017.3999999999996	557411.56	2239.8	9.0	4492125.0	3498412.5	3596422.5	4767097.5	220522.5	27382905.0	20326185.0	81675.0	2724521.25	2800850.2499999995	3712557.7499999995	171740.24999999997	21325474.499999996	15829786.500000002	63607.5	2879317.65	3816567.15	176551.65	21922919.7	16273266.9	65389.49999999999	5058901.649999999	234021.15	29059070.7	21570393.900000002	86674.49999999999	10825.65	1344251.7	997830.9	4009.4999999999995	166919550.6	123903496.2	497870.99999999994	91972907.4	369567.00000000006	1485.0	2121824.125	2181268.2249999996	2891294.9749999996	133749.22499999998	16608021.049999999	12328045.850000001	49536.75	2242377.685	2972296.235	137496.285	17073304.13	12673423.01	50924.549999999996	3939811.2849999997	182252.835	22630852.029999997	16798761.31	67501.04999999999	8430.885	1046886.9299999999	777098.61	3122.5499999999997	129994922.73999998	96494540.98	387735.89999999997	71627385.46000001	287814.30000000005	1156.5	2305199.161	3055566.7909999997	141348.321	17551622.378	13028476.105999999	52351.22999999999	4050187.3209999995	187358.751	23264868.117999997	17269388.086	69392.12999999999	8667.081	1076216.058	798869.466	3210.0299999999993	133636803.84399998	99197889.988	398598.5399999999	73634067.076	295877.58	1188.8999999999999	5368567.750999999	248346.08099999998	30837838.058	22890763.466	91980.02999999998	11488.311	1426536.1979999999	1058910.246	4254.929999999999	177137050.36399996	131487892.028	528346.7399999999	97602764.156	392188.98000000004	1575.8999999999999	531.4409999999999	65990.538	48984.426	196.82999999999996	8194232.483999999	6082535.268	24440.939999999995	4515033.636	18142.38	72.89999999999999	1017501115.1119999	755285675.624	3034900.9199999995	560644547.048	2252790.84	9052.199999999999	416163470.69600004	1672234.6800000002	6719.400000000001	27.0	-0.9802336960326743	0.7931088794983754	0.44334375099322276	-0.608387200817121	-0.7397785850778957	0.9950297126327711	0.15493534676960624	0.4121184852417566	6.111987788356544	5.863680881139593	5.891100725401066	6.17105201550216	3.2082744135228043	7.914532263261161	7.616868075581408	2.386294361119891
1.0	251.8	0.0	99.9	146.1	12.4	1006.0	899.8	28.0	63403.240000000005	0.0	25154.820000000003	36787.98	3122.32	253310.80000000002	226569.63999999998	7050.400000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9980.010000000002	14595.39	1238.7600000000002	100499.40000000001	89890.02	2797.2000000000003	21345.21	1811.6399999999999	146976.6	131460.78	4090.7999999999997	153.76000000000002	12474.4	11157.52	347.2	1012036.0	905198.7999999999	28168.0	809640.0399999999	25194.399999999998	784.0	15964935.832000002	0.0	6333983.676000001	9263213.364000002	786200.1760000001	63783659.440000005	57050235.352	1775290.7200000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2512966.5180000006	3675119.202	311919.76800000004	25305748.92	22634307.036000002	704334.9600000001	5374723.878	456170.952	37008707.88	33101824.404000003	1030063.44	38716.768000000004	3141053.92	2809463.5360000003	87424.96	254830664.8	227929057.84	7092702.4	203867362.072	6343949.92	197411.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	997002.9990000003	1458079.4610000001	123752.12400000003	10039890.06	8980012.998000002	279440.28	2132386.479	180982.836	14682962.340000002	13132931.922	408670.92	15360.624000000003	1246192.56	1114636.2480000001	34685.28	101102396.4	90429360.12	2813983.2	80883039.99599999	2516920.56	78321.6	3118535.181	264680.604	21473281.26	19206419.958	597665.8799999999	22464.336000000003	1822509.8399999999	1630113.672	50725.92	147858459.6	132249544.67999998	4115344.8	118288409.84399998	3680901.8399999994	114542.4	1906.6240000000003	154682.56	138353.24800000002	4305.28	12549246.4	11224465.12	349283.2	10039536.496	312410.56	9721.6	1018108216.0	910629992.8	28337008.0	814497880.2399999	25345566.4	788704.0	728514107.9919999	22669921.119999997	705443.2	21952.0	0.9883132561713948	0.0	-0.9485732365782464	-0.9988566110501563	-0.47864591858841493	0.8774596913148669	-0.6975055832346819	0.7331903200732921	6.532598662272703	1.0	5.6141299273595635	5.991112627607392	3.5952547069568657	7.914730892718563	7.803283257385426	4.367295829986475
1.0	275.1	0.0	121.4	159.5	9.9	1053.6	777.5	100.0	75680.01000000001	0.0	33397.14000000001	43878.450000000004	2723.4900000000002	289845.36	213890.25000000003	27510.000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14737.960000000001	19363.3	1201.8600000000001	127907.04	94388.5	12140.0	25440.25	1579.05	168049.19999999998	124011.25	15950.0	98.01	10430.64	7697.25	990.0	1110072.9599999997	819173.9999999999	105359.99999999999	604506.25	77750.0	10000.0	20819570.751000006	0.0	9187553.214000003	12070961.595000003	749232.0990000002	79736458.536	58841207.77500001	7568001.000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4054412.7960000006	5326843.83	330631.68600000005	35187226.704	25966276.35	3339714.0000000005	6998612.775	434396.655	46230334.92	34115494.875	4387845.0	26962.551000000003	2869469.0640000002	2117513.475	272349.0	305381071.29599994	225354767.39999998	28984536.0	166299669.375	21389025.0	2751000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1789188.3440000003	2350704.62	145905.80400000003	15527914.656	11458763.9	1473796.0	3088446.35	191696.67	20401172.88	15054965.75	1936330.0	11898.414	1266279.696	934446.15	120186.0	134762857.34399998	99447723.6	12790703.999999998	73387058.75	9438850.0	1214000.0	4057719.875	251858.475	26803847.4	19779794.375	2544025.0	15632.595000000001	1663687.0799999998	1227711.375	157905.0	177056637.11999995	130658252.99999999	16804919.999999996	96418746.875	12401125.0	1595000.0	970.2990000000001	103263.336	76202.77500000001	9801.0	10989722.303999998	8109822.599999999	1043063.9999999999	5984611.875	769725.0	99000.0	1169572870.6559997	863081726.3999999	111007295.99999997	636907785.0	81917400.0	10536000.0	470003609.375	60450625.0	7775000.0	1000000.0	0.8068898805451191	0.0	-0.22286052796834074	0.829335098517182	-0.9894870832545356	0.35020550042933407	0.9912287256127711	-0.9997558399011495	6.620763118936109	1.0	5.807294370078226	6.07829394257007	3.388762789235098	7.960916827096369	7.657368991274053	5.61512051684126
